name,link,Default Branch,SHA,Stargazers Count,Forks Count,Maven,Gradle,Travis CI,Github Actions,Maven Jacoco, Maven Cobertura,Maven Javadoc,Gradle Jacoco,Gradle Cobertura,Gradle Javadoc,Travis Codecov,Travis Coveralls,Travis Codacy,Travis Jacoco, Travis Cobertura,Travis Javadoc,GA Codecov,GA Coveralls,GA Codacy,GA Jacoco, GA Cobertura,GA Javadoc
apache/cxf,https://github.com/apache/cxf,main,b067ecf705094a7b66a98639465c38f2a55f7d15,772,1343,benchmark/performance/base/pom.xml;benchmark/performance/soap_http_doc_lit/pom.xml;bom/pom.xml;core/pom.xml;distribution/javadoc/pom.xml;distribution/manifest/pom.xml;distribution/pom.xml;distribution/src/main/release/samples/aegis/pom.xml;distribution/src/main/release/samples/aegis_standalone/pom.xml;distribution/src/main/release/samples/callback/pom.xml;distribution/src/main/release/samples/clustering/failover_jaxws_osgi/pom.xml;distribution/src/main/release/samples/clustering/failover_server/pom.xml;distribution/src/main/release/samples/configuration_interceptor/pom.xml;distribution/src/main/release/samples/corba/bank/pom.xml;distribution/src/main/release/samples/corba/bank_ws_addressing/pom.xml;distribution/src/main/release/samples/corba/hello_world/pom.xml;distribution/src/main/release/samples/groovy_spring_support/pom.xml;distribution/src/main/release/samples/in_jvm_transport/pom.xml;distribution/src/main/release/samples/java_first_jaxws/pom.xml;distribution/src/main/release/samples/java_first_jaxws_factory_bean/pom.xml;distribution/src/main/release/samples/java_first_jms/pom.xml;distribution/src/main/release/samples/java_first_pojo/pom.xml;distribution/src/main/release/samples/java_first_spring_support/pom.xml;distribution/src/main/release/samples/jax_rs/basic/pom.xml;distribution/src/main/release/samples/jax_rs/basic_http2_jetty/pom.xml;distribution/src/main/release/samples/jax_rs/basic_http2_netty/pom.xml;distribution/src/main/release/samples/jax_rs/basic_http2_undertow/pom.xml;distribution/src/main/release/samples/jax_rs/basic_https/pom.xml;distribution/src/main/release/samples/jax_rs/basic_oidc/pom.xml;distribution/src/main/release/samples/jax_rs/big_query/pom.xml;distribution/src/main/release/samples/jax_rs/content_negotiation/pom.xml;distribution/src/main/release/samples/jax_rs/description_openapi_microprofile_spring/pom.xml;distribution/src/main/release/samples/jax_rs/description_openapi_v3/pom.xml;distribution/src/main/release/samples/jax_rs/description_openapi_v3_osgi/pom.xml;distribution/src/main/release/samples/jax_rs/description_openapi_v3_spring/pom.xml;distribution/src/main/release/samples/jax_rs/description_openapi_v3_web/pom.xml;distribution/src/main/release/samples/jax_rs/description_swagger2/pom.xml;distribution/src/main/release/samples/jax_rs/description_swagger2_osgi/pom.xml;distribution/src/main/release/samples/jax_rs/description_swagger2_spring/pom.xml;distribution/src/main/release/samples/jax_rs/description_swagger2_web/pom.xml;distribution/src/main/release/samples/jax_rs/graalvm_basic/pom.xml;distribution/src/main/release/samples/jax_rs/minimal_osgi/pom.xml;distribution/src/main/release/samples/jax_rs/odata/pom.xml;distribution/src/main/release/samples/jax_rs/search/pom.xml;distribution/src/main/release/samples/jax_rs/spring_boot/pom.xml;distribution/src/main/release/samples/jax_rs/spring_boot_scan/application/pom.xml;distribution/src/main/release/samples/jax_rs/spring_boot_scan/client/pom.xml;distribution/src/main/release/samples/jax_rs/spring_boot_scan/eureka-registry/pom.xml;distribution/src/main/release/samples/jax_rs/spring_security/pom.xml;distribution/src/main/release/samples/jax_rs/sse_cdi/pom.xml;distribution/src/main/release/samples/jax_rs/sse_client/pom.xml;distribution/src/main/release/samples/jax_rs/sse_osgi/pom.xml;distribution/src/main/release/samples/jax_rs/sse_spring/pom.xml;distribution/src/main/release/samples/jax_rs/sse_tomcat/pom.xml;distribution/src/main/release/samples/jax_rs/tracing_brave/pom.xml;distribution/src/main/release/samples/jax_rs/tracing_brave_osgi/pom.xml;distribution/src/main/release/samples/jax_rs/tracing_opentracing/pom.xml;distribution/src/main/release/samples/jax_rs/tracing_opentracing_camel/pom.xml;distribution/src/main/release/samples/jax_rs/tracing_opentracing_osgi/pom.xml;distribution/src/main/release/samples/jax_rs/websocket/pom.xml;distribution/src/main/release/samples/jax_rs/websocket_osgi/pom.xml;distribution/src/main/release/samples/jax_rs/websocket_web/pom.xml;distribution/src/main/release/samples/jax_server_aegis_client/pom.xml;distribution/src/main/release/samples/jaxws_async/pom.xml;distribution/src/main/release/samples/jaxws_dispatch_provider/pom.xml;distribution/src/main/release/samples/jaxws_graalvm/pom.xml;distribution/src/main/release/samples/jaxws_graalvm_dynamic/client/pom.xml;distribution/src/main/release/samples/jaxws_graalvm_dynamic/server/pom.xml;distribution/src/main/release/samples/jaxws_handlers/pom.xml;distribution/src/main/release/samples/jaxws_spring_boot/pom.xml;distribution/src/main/release/samples/jaxws_tracing_brave_osgi/pom.xml;distribution/src/main/release/samples/jms_pubsub/pom.xml;distribution/src/main/release/samples/jms_queue/pom.xml;distribution/src/main/release/samples/jms_spec_demo/pom.xml;distribution/src/main/release/samples/jms_spring_config/pom.xml;distribution/src/main/release/samples/js_browser_client_java_first/pom.xml;distribution/src/main/release/samples/js_browser_client_simple/pom.xml;distribution/src/main/release/samples/js_client/pom.xml;distribution/src/main/release/samples/js_provider/pom.xml;distribution/src/main/release/samples/mtom/pom.xml;distribution/src/main/release/samples/pom.xml;distribution/src/main/release/samples/restful_dispatch/pom.xml;distribution/src/main/release/samples/ruby_spring_support/pom.xml;distribution/src/main/release/samples/soap_header/pom.xml;distribution/src/main/release/samples/sts/pom.xml;distribution/src/main/release/samples/throttling/pom.xml;distribution/src/main/release/samples/ws_addressing/pom.xml;distribution/src/main/release/samples/ws_discovery/pom.xml;distribution/src/main/release/samples/ws_eventing/pom.xml;distribution/src/main/release/samples/ws_notification/pom.xml;distribution/src/main/release/samples/ws_policy/pom.xml;distribution/src/main/release/samples/ws_rm/pom.xml;distribution/src/main/release/samples/ws_security/sign_enc/pom.xml;distribution/src/main/release/samples/ws_security/sign_enc_policy/pom.xml;distribution/src/main/release/samples/ws_security/ut/pom.xml;distribution/src/main/release/samples/ws_security/ut_policy/pom.xml;distribution/src/main/release/samples/ws_transaction/client/pom.xml;distribution/src/main/release/samples/ws_transaction/pom.xml;distribution/src/main/release/samples/ws_transaction/ws_first/pom.xml;distribution/src/main/release/samples/ws_transaction/ws_second/pom.xml;distribution/src/main/release/samples/wsdl_first/pom.xml;distribution/src/main/release/samples/wsdl_first_dynamic_client/pom.xml;distribution/src/main/release/samples/wsdl_first_https/pom.xml;distribution/src/main/release/samples/wsdl_first_pure_xml/pom.xml;distribution/src/main/release/samples/wsdl_first_rpclit/pom.xml;distribution/src/main/release/samples/wsdl_first_soap12/pom.xml;distribution/src/main/release/samples/wsdl_first_xml_wrapped/pom.xml;integration/cdi/pom.xml;integration/jca/pom.xml;integration/pom.xml;integration/spring-boot/autoconfigure/pom.xml;integration/spring-boot/pom.xml;integration/spring-boot/starter-jaxrs/pom.xml;integration/spring-boot/starter-jaxws/pom.xml;integration/tracing/tracing-brave/pom.xml;integration/tracing/tracing-opentracing/pom.xml;maven-plugins/archetypes/cxf-jaxrs-service/pom.xml;maven-plugins/archetypes/cxf-jaxrs-service/src/main/resources/archetype-resources/pom.xml;maven-plugins/archetypes/cxf-jaxws-javafirst/pom.xml;maven-plugins/archetypes/cxf-jaxws-javafirst/src/main/resources/archetype-resources/pom.xml;maven-plugins/archetypes/cxf-jaxws-wsdlfirst/pom.xml;maven-plugins/archetypes/cxf-jaxws-wsdlfirst/src/main/resources/archetype-resources/pom.xml;maven-plugins/archetypes/pom.xml;maven-plugins/codegen-plugin/pom.xml;maven-plugins/codegen-plugin/src/it/jaxb-xjc-runtime-sources/pom.xml;maven-plugins/codegen-plugin/src/it/jdk-cxf-with-toolchain/pom.xml;maven-plugins/codegen-plugin/src/it/mark-generated/pom.xml;maven-plugins/codegen-plugin/src/it/wsdl-artifact-resolution/pom.xml;maven-plugins/corba/pom.xml;maven-plugins/java2swagger-plugin/pom.xml;maven-plugins/java2wadl-plugin/pom.xml;maven-plugins/java2ws-plugin/pom.xml;maven-plugins/pom.xml;maven-plugins/wadl2java-plugin/pom.xml;maven-plugins/wadl2java-plugin/src/it/wadl-generate-rx/pom.xml;maven-plugins/wadl2java-plugin/src/it/wsdl-artifact-resolution/pom.xml;maven-plugins/wsdl-validator-plugin/pom.xml;osgi/bundle/compatible/pom.xml;osgi/bundle/pom.xml;osgi/itests-felix/pom.xml;osgi/itests/pom.xml;osgi/karaf/commands/pom.xml;osgi/karaf/features/pom.xml;osgi/karaf/pom.xml;osgi/pom.xml;osgi/repository/pom.xml;parent/pom.xml;pom.xml;rt/bindings/coloc/pom.xml;rt/bindings/corba/pom.xml;rt/bindings/pom.xml;rt/bindings/soap/pom.xml;rt/bindings/xml/pom.xml;rt/databinding/aegis/pom.xml;rt/databinding/jaxb/pom.xml;rt/databinding/pom.xml;rt/features/clustering/pom.xml;rt/features/logging/pom.xml;rt/features/metrics/pom.xml;rt/features/pom.xml;rt/features/throttling/pom.xml;rt/frontend/jaxrs/pom.xml;rt/frontend/jaxws/pom.xml;rt/frontend/js/pom.xml;rt/frontend/pom.xml;rt/frontend/simple/pom.xml;rt/javascript/javascript-rt/pom.xml;rt/javascript/javascript-tests/pom.xml;rt/javascript/pom.xml;rt/management/pom.xml;rt/pom.xml;rt/rs/client/pom.xml;rt/rs/description-common-openapi/pom.xml;rt/rs/description-microprofile-openapi/pom.xml;rt/rs/description-openapi-v3/pom.xml;rt/rs/description-swagger-ui/pom.xml;rt/rs/description-swagger/pom.xml;rt/rs/description/pom.xml;rt/rs/extensions/json-basic/pom.xml;rt/rs/extensions/providers/pom.xml;rt/rs/extensions/reactivestreams/pom.xml;rt/rs/extensions/reactor/pom.xml;rt/rs/extensions/rx/pom.xml;rt/rs/extensions/rx2/pom.xml;rt/rs/extensions/rx3/pom.xml;rt/rs/extensions/search/pom.xml;rt/rs/http-sci/pom.xml;rt/rs/microprofile-client/pom.xml;rt/rs/pom.xml;rt/rs/security/cors/pom.xml;rt/rs/security/http-signature/pom.xml;rt/rs/security/jose-parent/jose-jaxrs/pom.xml;rt/rs/security/jose-parent/jose/pom.xml;rt/rs/security/jose-parent/pom.xml;rt/rs/security/oauth-parent/oauth2-saml/pom.xml;rt/rs/security/oauth-parent/oauth2/pom.xml;rt/rs/security/oauth-parent/pom.xml;rt/rs/security/pom.xml;rt/rs/security/sso/oidc/pom.xml;rt/rs/security/sso/saml/pom.xml;rt/rs/security/xml/pom.xml;rt/rs/sse/pom.xml;rt/security-saml/pom.xml;rt/security/pom.xml;rt/transports/http-hc/pom.xml;rt/transports/http-hc5/pom.xml;rt/transports/http-jetty/pom.xml;rt/transports/http-netty/netty-client/pom.xml;rt/transports/http-netty/netty-server/pom.xml;rt/transports/http-undertow/pom.xml;rt/transports/http/pom.xml;rt/transports/jms/pom.xml;rt/transports/local/pom.xml;rt/transports/pom.xml;rt/transports/udp/pom.xml;rt/transports/websocket/pom.xml;rt/ws/addr/pom.xml;rt/ws/eventing/pom.xml;rt/ws/mex/pom.xml;rt/ws/policy/pom.xml;rt/ws/pom.xml;rt/ws/rm/pom.xml;rt/ws/security/pom.xml;rt/ws/transfer/pom.xml;rt/wsdl/pom.xml;services/pom.xml;services/sts/pom.xml;services/sts/sts-core/pom.xml;services/sts/systests/advanced/pom.xml;services/sts/systests/basic/pom.xml;services/sts/systests/pom.xml;services/sts/systests/sts-itests/pom.xml;services/sts/systests/sts-osgi/pom.xml;services/ws-discovery/pom.xml;services/ws-discovery/ws-discovery-api/pom.xml;services/ws-discovery/ws-discovery-service/pom.xml;services/wsn/pom.xml;services/wsn/wsn-api/pom.xml;services/wsn/wsn-core/pom.xml;services/wsn/wsn-osgi/pom.xml;services/xkms/pom.xml;services/xkms/xkms-client/pom.xml;services/xkms/xkms-common/pom.xml;services/xkms/xkms-features/pom.xml;services/xkms/xkms-itests/pom.xml;services/xkms/xkms-osgi/pom.xml;services/xkms/xkms-service/pom.xml;services/xkms/xkms-war/pom.xml;services/xkms/xkms-x509-handlers/pom.xml;services/xkms/xkms-x509-repo-ldap/pom.xml;systests/cdi/base/pom.xml;systests/cdi/cdi-owb/cdi-multiple-apps-owb/pom.xml;systests/cdi/cdi-owb/cdi-no-apps-owb/pom.xml;systests/cdi/cdi-owb/cdi-producers-owb/pom.xml;systests/cdi/cdi-owb/pom.xml;systests/cdi/cdi-weld/cdi-multiple-apps-weld/pom.xml;systests/cdi/cdi-weld/cdi-no-apps-weld/pom.xml;systests/cdi/cdi-weld/cdi-producers-weld/pom.xml;systests/cdi/cdi-weld/pom.xml;systests/cdi/pom.xml;systests/container-integration/grizzly/pom.xml;systests/container-integration/pom.xml;systests/container-integration/webapp/pom.xml;systests/databinding/pom.xml;systests/forked/pom.xml;systests/jaxrs/pom.xml;systests/jaxws/pom.xml;systests/kerberos/pom.xml;systests/ldap/pom.xml;systests/microprofile/client/async/pom.xml;systests/microprofile/client/jaxrs/pom.xml;systests/microprofile/client/nocdi/pom.xml;systests/microprofile/client/tracing/pom.xml;systests/microprofile/client/weld/pom.xml;systests/microprofile/pom.xml;systests/pom.xml;systests/rs-http-sci/pom.xml;systests/rs-security/pom.xml;systests/rs-sse/pom.xml;systests/rs-sse/rs-sse-base/pom.xml;systests/rs-sse/rs-sse-jetty/pom.xml;systests/rs-sse/rs-sse-tomcat/pom.xml;systests/rs-sse/rs-sse-undertow/pom.xml;systests/spring-boot/pom.xml;systests/tracing/pom.xml;systests/transport-hc5/pom.xml;systests/transport-jms/pom.xml;systests/transport-netty/pom.xml;systests/transport-undertow/pom.xml;systests/transports/pom.xml;systests/uncategorized/pom.xml;systests/ws-rm/pom.xml;systests/ws-security-examples/pom.xml;systests/ws-security/pom.xml;systests/ws-specs/pom.xml;systests/ws-transfer/pom.xml;systests/wsdl_maven/codegen/pom.xml;systests/wsdl_maven/codegen/src/it/cxf-4004/pom.xml;systests/wsdl_maven/codegen/src/it/it-parent/pom.xml;systests/wsdl_maven/java2ws/pom.xml;systests/wsdl_maven/pom.xml;testutils/pom.xml;tools/common/pom.xml;tools/corba/pom.xml;tools/javato/pom.xml;tools/javato/ws/pom.xml;tools/pom.xml;tools/validator/pom.xml;tools/wadlto/jaxrs/pom.xml;tools/wadlto/pom.xml;tools/wsdlto/core/pom.xml;tools/wsdlto/databinding/jaxb/pom.xml;tools/wsdlto/frontend/javascript/pom.xml;tools/wsdlto/frontend/jaxws/pom.xml;tools/wsdlto/misc/pom.xml;tools/wsdlto/pom.xml;tools/wsdlto/test/pom.xml;,,,.github/workflows/codeql-analysis.yml;,,,core/pom.xml;distribution/javadoc/pom.xml;maven-plugins/java2swagger-plugin/pom.xml;maven-plugins/java2wadl-plugin/pom.xml;parent/pom.xml;pom.xml;,,,,,,,,,,,,,,,
hmkcode/Java,https://github.com/hmkcode/Java,master,6c5c149014c5686b3abb51c9f0e0c0165740d793,682,1344,castor-xml-object/pom.xml;gson-json-java/pom.xml;itext-create-pdf/pom.xml;itext-java-html-pdf/pom.xml;itext-java-pdf-table/pom.xml;jackson-json-java/pom.xml;java-async-servlet/pom.xml;java-excel-poi/pom.xml;java-inputstream-string/pom.xml;java-jasper/pom.xml;java-lambda/pom.xml;java-list-map/pom.xml;java-servlet-json/pom.xml;java-spi/java-spi-api/pom.xml;java-spi/java-spi-app/pom.xml;java-spi/java-spi-impl1/pom.xml;junit-exception/pom.xml;mybatis-insert-generatedkey/pom.xml;servlet-file-upload/pom.xml;simple-junit/pom.xml;webservlet-annotation/pom.xml;websocket-java-api/websocket-app-client/pom.xml;websocket-java-api/websocket-glassfish-server/pom.xml;xstream-java-xml/pom.xml;,,,,,,,,,,,,,,,,,,,,,
TommyLemon/Android-ZBLibrary,https://github.com/TommyLemon/Android-ZBLibrary,master,19f3429972a9d3bc58bc8dd640e919cefdb8cda8,5093,1352,,QRCodeLibrary/build.gradle;ZBLibrary/build.gradle;app/build.gradle;build.gradle;settings.gradle;,,.github/workflows/gradle.yml;,,,,,,,,,,,,,,,,,,
jfinal/jfinal,https://github.com/jfinal/jfinal,master,c5af8832525ff3726a47cdd69e2cec611f7ba717,3163,1353,pom.xml;,,,,,,pom.xml;,,,,,,,,,,,,,,,
awsdocs/aws-lambda-developer-guide,https://github.com/awsdocs/aws-lambda-developer-guide,main,4c88540480b84a2d2938ba64bca1827791664b66,1781,1360,sample-apps/blank-java/pom.xml;sample-apps/java-basic/pom.xml;sample-apps/java-events-v1sdk/pom.xml;sample-apps/java-events/pom.xml;sample-apps/s3-java/pom.xml;,sample-apps/blank-java/build.gradle;sample-apps/java-basic/build.gradle;sample-apps/java-events-v1sdk/build.gradle;sample-apps/java-events/build.gradle;sample-apps/s3-java/build.gradle;,,,,,,,,,,,,,,,,,,,,
mik3y/usb-serial-for-android,https://github.com/mik3y/usb-serial-for-android,master,1091b4d88b33fa5a651f5f2b6410c8665dc8ea3e,3604,1367,,build.gradle;settings.gradle;usbSerialExamples/build.gradle;usbSerialForAndroid/build.gradle;usbSerialForAndroid/coverage.gradle;,,.github/workflows/build.yml;,,,,usbSerialForAndroid/coverage.gradle;,,,,,,,,,,,,,,
apache/avro,https://github.com/apache/avro,master,18c9b4afb53f6216eca1fb464afaa1082781bf11,2186,1369,doc/examples/java-example/pom.xml;doc/examples/mr-example/pom.xml;lang/java/android/pom.xml;lang/java/archetypes/avro-service-archetype/pom.xml;lang/java/archetypes/avro-service-archetype/src/main/pom/pom.xml;lang/java/archetypes/pom.xml;lang/java/avro/pom.xml;lang/java/compiler/pom.xml;lang/java/grpc/pom.xml;lang/java/integration-test/codegen-test/pom.xml;lang/java/integration-test/pom.xml;lang/java/integration-test/test-custom-conversions/pom.xml;lang/java/ipc-jetty/pom.xml;lang/java/ipc-netty/pom.xml;lang/java/ipc/pom.xml;lang/java/mapred/pom.xml;lang/java/maven-plugin/pom.xml;lang/java/maven-plugin/src/test/resources/unit/idl/pom.xml;lang/java/maven-plugin/src/test/resources/unit/protocol/induce-pom.xml;lang/java/maven-plugin/src/test/resources/unit/protocol/pom.xml;lang/java/maven-plugin/src/test/resources/unit/schema/induce-pom.xml;lang/java/maven-plugin/src/test/resources/unit/schema/pom.xml;lang/java/perf/pom.xml;lang/java/pom.xml;lang/java/protobuf/pom.xml;lang/java/thrift/pom.xml;lang/java/tools/pom.xml;lang/java/trevni/avro/pom.xml;lang/java/trevni/core/pom.xml;lang/java/trevni/doc/pom.xml;lang/java/trevni/pom.xml;pom.xml;,,.travis.yml;,.github/workflows/codeql-csharp-analysis.yml;.github/workflows/codeql-java-analysis.yml;.github/workflows/codeql-js-analysis.yml;.github/workflows/codeql-py-analysis.yml;.github/workflows/java-publish-snapshot.yml;.github/workflows/labeler.yml;.github/workflows/rat.yml;.github/workflows/spotless.yml;.github/workflows/test-lang-c++.yml;.github/workflows/test-lang-c.yml;.github/workflows/test-lang-csharp.yml;.github/workflows/test-lang-java.yml;.github/workflows/test-lang-js.yml;.github/workflows/test-lang-perl.yml;.github/workflows/test-lang-php.yml;.github/workflows/test-lang-py.yml;.github/workflows/test-lang-ruby.yml;.github/workflows/test-lang-rust-audit.yml;.github/workflows/test-lang-rust-ci.yml;.github/workflows/test-lang-rust-clippy.yml;,,,lang/java/pom.xml;pom.xml;,,,,,,,,,,,,,,,
uthcode/learntosolveit,https://github.com/uthcode/learntosolveit,master,4927a1c9ad712611ec89268dcc05b18d6a86db5d,131,1371,,,,,,,,,,,,,,,,,,,,,,
UnevenSoftware/LeafPic,https://github.com/UnevenSoftware/LeafPic,dev,cfec78746776ed4bbccf9387bfc3f6ba1bb2c181,3231,1378,,app/build.gradle;build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
gzu-liyujiang/AndroidPicker,https://github.com/gzu-liyujiang/AndroidPicker,master,0938c9f6be669a27e38dfad785f6f39e50eb5598,5598,1381,,AddressPicker/build.gradle;CalendarPicker/build.gradle;ColorPicker/build.gradle;Common/build.gradle;FilePicker/build.gradle;ImagePicker/build.gradle;WheelPicker/build.gradle;WheelView/build.gradle;app/build.gradle;build.gradle;gradle/app.gradle;gradle/common.gradle;gradle/config.gradle;gradle/dependency.gradle;gradle/git.gradle;gradle/init.d/init.gradle;gradle/library.gradle;gradle/publish.gradle;settings.gradle;,,.github/workflows/gradle-publish.yml;.github/workflows/release-apk.yml;,,,,,,gradle/publish.gradle;,,,,,,,,,,,,
