src/test/resources/org/kohsuke/github/GHRepositoryStatisticsTest/,github-api,maven-build-build_java_17,33
js/node_modules/socket.io-parser/,open-location-code,main-testjsclosure,33
js/node_modules/object-inspect/,open-location-code,main-testjsclosure,33
js/node_modules/object-inspect/,open-location-code,main-testjs,33
js/node_modules/fs-extra/,open-location-code,main-testjsclosure,33
js/node_modules/es5-ext/number/,open-location-code,main-testjsclosure,33
js/node_modules/es5-ext/number/,open-location-code,main-testjs,33
js/node_modules/cli-color/,open-location-code,main-testjsclosure,33
js/node_modules/cli-color/,open-location-code,main-testjs,33
src/test/resources/org/kohsuke/github/GHAppTest/,github-api,maven-build-build_java_17,32
src/test/resources/org/kohsuke/github/GHAppTest/,github-api,maven-build-build_java_17,32
js/node_modules/log4js/,open-location-code,main-testjsclosure,32
js/node_modules/class-utils/,open-location-code,main-testjsclosure,32
js/node_modules/bower-installer/node_modules/inquirer/,open-location-code,main-testjsclosure,32
js/node_modules/bower-installer/node_modules/inquirer/,open-location-code,main-testjs,32
js/node_modules/bower-installer/node_modules/bower/templates/,open-location-code,main-testjsclosure,32
js/node_modules/bower-installer/node_modules/bower/templates/,open-location-code,main-testjs,32
js/node_modules/body-parser/,open-location-code,main-testjsclosure,32
src/test/resources/org/kohsuke/github/GHGistTest/,github-api,maven-build-build_java_17,31
src/test/resources/org/kohsuke/github/GHGistTest/,github-api,maven-build-build_java_17,31
js/node_modules/gulp-cli/lib/,open-location-code,main-testjsclosure,31
js/node_modules/finalhandler/,open-location-code,main-testjsclosure,31
js/node_modules/engine.io/,open-location-code,main-testjsclosure,31
target/surefire-reports/,spring-petclinic-rest,maven-build-build,30
target/surefire-reports/,spring-petclinic-rest,maven-build-build,30
js/node_modules/vinyl-fs/,open-location-code,main-testjsclosure,30
js/node_modules/tar-fs/,open-location-code,main-testjsclosure,30
js/node_modules/tar-fs/,open-location-code,main-testjs,30
js/node_modules/ajv/lib/dot/,open-location-code,main-testjsclosure,30
